"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.846590938E2,-4.539571387E-1,8.836967182E-1,-3.000706873E0
1.846690758E2,-4.849325444E-1,1.026052738E0,-2.561536539E0
1.846790568E2,-5.161353336E-1,1.275168391E0,-2.217717335E0
1.846890378E2,-3.185944618E-1,1.387330266E0,-1.919064948E0
1.846990198E2,-1.618118260E-1,1.533515043E0,-1.547603032E0
1.847090008E2,-1.928288931E-1,1.850366596E0,-1.086083470E0
1.847189818E2,-3.888829641E-1,2.162679248E0,-7.599064851E-1
1.847289638E2,-6.705426843E-1,2.413894051E0,-5.678447467E-1
1.847389448E2,-7.955033838E-1,2.590264786E0,-4.835863692E-1
1.847489258E2,-7.288349658E-1,2.718895344E0,-3.858179998E-1
1.847589068E2,-5.589118457E-1,2.784258152E0,-1.762631464E-1
1.847688888E2,-3.881628795E-1,2.727086709E0,3.184130520E-1
1.847788698E2,-5.149475083E-1,2.560244889E0,1.209058601E0
1.847888508E2,-7.339016513E-1,2.270634490E0,2.352457649E0
1.847988328E2,-8.600774022E-1,1.885022166E0,3.385474128E0
1.848088138E2,-9.046224412E-1,1.515244394E0,4.045028359E0
1.848187948E2,-8.542363261E-1,1.399666722E0,4.325451466E0
1.848287768E2,-8.721303409E-1,1.670085535E0,4.351133022E0
1.848387578E2,-1.124879453E0,2.234207067E0,4.130647384E0
1.848487388E2,-1.599250903E0,2.941734195E0,3.857085984E0
1.848587207E2,-1.836055389E0,3.264068097E0,3.792664286E0
1.848687017E2,-1.498645026E0,2.800163748E0,4.028593006E0
1.848786827E2,-1.216829551E0,2.202802403E0,4.344354930E0
1.848886647E2,-1.016933932E0,1.655063746E0,4.875596107E0
1.848986457E2,-5.130351764E-1,8.501817937E-1,5.256145180E0
1.849086267E2,9.840235367E-2,-3.643721670E-2,5.256514724E0
1.849186087E2,4.178777351E-1,-8.165158649E-1,5.086018687E0
1.849285897E2,3.932972465E-1,-1.415415028E0,4.618089992E0
1.849385707E2,2.229007577E-1,-1.960991531E0,3.802804527E0
1.849485517E2,-6.174952090E-2,-2.299851419E0,2.622881432E0
1.849585337E2,-3.902129864E-1,-2.288533840E0,1.615221403E0
1.849685147E2,-5.504850212E-1,-2.276144175E0,7.725867569E-1
1.849784957E2,-5.510026460E-1,-2.331882612E0,9.712809920E-2
1.849884777E2,-4.411230120E-1,-2.357392406E0,-4.025094616E-1
1.849984587E2,-2.570965539E-1,-2.356077221E0,-7.245302457E-1
1.850084397E2,-1.108367501E-1,-2.259437949E0,-1.009926410E0
1.850184217E2,1.248709448E-2,-2.211139656E0,-1.315505993E0
1.850284027E2,1.068080185E-1,-2.245836887E0,-1.706601105E0
1.850383837E2,1.358195637E-1,-2.242018363E0,-2.154664469E0
1.850483657E2,7.793629490E-2,-2.188102357E0,-2.668289155E0
1.850583467E2,-1.691921085E-2,-2.083006549E0,-3.258740991E0
1.850683277E2,-7.835502863E-2,-1.893564363E0,-3.852943817E0
1.850783097E2,-2.571751624E-2,-1.658735213E0,-4.360711346E0
1.850882907E2,-3.604033694E-2,-1.445072983E0,-4.849344447E0
1.850982717E2,-1.312469680E-1,-1.273094383E0,-5.269310187E0
1.851082537E2,-3.342386873E-1,-1.152035677E0,-5.611988599E0
1.851182347E2,-6.624562774E-1,-9.550584769E-1,-5.930682317E0
1.851282157E2,-8.835207170E-1,-7.233549553E-1,-5.957712826E0
1.851381977E2,-8.255795608E-1,-6.094321910E-1,-5.743225846E0
1.851481787E2,-7.465320756E-1,-5.104315209E-1,-5.440593259E0
1.851581597E2,-6.530908652E-1,-3.900870520E-1,-4.928216954E0
1.851681407E2,-4.840961733E-1,-2.364260253E-1,-4.247136199E0
1.851781227E2,-4.408440267E-1,-6.313501865E-2,-3.602415184E0
1.851881037E2,-4.252215821E-1,2.138525569E-1,-3.036830971E0
1.851980847E2,-3.417666120E-1,4.631702310E-1,-2.473497936E0
1.852080667E2,-6.212096527E-2,6.408171210E-1,-1.783992512E0
1.852180477E2,2.467465071E-1,9.915965581E-1,-1.014236392E0
1.852280287E2,6.704319526E-1,1.103348544E0,-2.358199614E-1
1.852380107E2,1.212149220E0,1.060579085E0,4.028924543E-1
1.852479917E2,1.435620959E0,1.109135825E0,1.027628855E0
1.852579727E2,1.347646675E0,1.146643667E0,1.593864448E0
1.852679547E2,1.039232728E0,1.119054750E0,2.202113455E0
1.852779357E2,6.665379994E-1,1.134468887E0,2.735777133E0
1.852879167E2,4.367123111E-1,1.193361166E0,3.164324246E0
1.852978987E2,5.483553922E-1,1.125250459E0,3.436874077E0
1.853078797E2,8.124035181E-1,1.046159559E0,3.565371319E0
1.853178607E2,1.135159516E0,7.645398188E-1,3.599278153E0
1.853278427E2,1.483032814E0,5.137860686E-1,3.735052840E0
1.853378237E2,1.438287874E0,9.646379703E-1,3.946184102E0
1.853478047E2,1.158288324E0,1.941738404E0,3.930649220E0
1.853577857E2,1.451273224E0,2.142281236E0,3.689377314E0
1.853677677E2,2.130190364E0,1.346912557E0,3.284244207E0
1.853777487E2,2.380156932E0,9.349563342E-1,2.844635332E0
1.853877297E2,2.264096864E0,7.647193283E-1,2.539462130E0
1.853977117E2,2.231805324E0,5.026558936E-3,2.326586058E0
1.854076927E2,1.933249416E0,-8.195341976E-1,2.380978028E0
1.854176737E2,1.272779657E0,-1.347156533E0,2.771620565E0
1.854276557E2,5.434245083E-1,-1.638043524E0,3.076004393E0
1.854376367E2,3.796516724E-2,-1.804194350E0,3.068885992E0
1.854476177E2,-2.716854666E-1,-1.792046906E0,2.703963602E0
1.854575997E2,-3.514947709E-1,-1.621857993E0,2.030186019E0
1.854675807E2,-7.332730025E-2,-1.417030321E0,1.289739068E0
1.854775617E2,2.978266867E-1,-1.169982975E0,4.928430963E-1
1.854875437E2,6.900110619E-1,-8.613822815E-1,-2.487013775E-1
1.854975247E2,8.577931143E-1,-5.965455124E-1,-9.271497166E-1
1.855075057E2,7.640837359E-1,-4.306687751E-1,-1.571797056E0
1.855174867E2,4.576630309E-1,-2.818308243E-1,-2.118108262E0
1.855274687E2,1.341175854E-2,-1.400646423E-1,-2.690291058E0
1.855374497E2,-4.835803758E-1,-1.138204381E-2,-3.145496212E0
1.855474307E2,-8.704255852E-1,3.857554346E-2,-3.405553467E0
1.855574127E2,-1.174470859E0,6.785284460E-2,-3.750928615E0
1.855673937E2,-1.435884522E0,4.274577767E-2,-3.926822217E0
1.855773747E2,-1.649869226E0,-7.867092445E-2,-3.736603521E0
1.855873567E2,-1.654618042E0,-2.471987893E-1,-3.404983363E0
1.855973377E2,-1.365953431E0,-3.618451466E-1,-3.183828803E0
1.856073187E2,-1.109316504E0,-3.770769972E-1,-3.364348723E0
1.856173007E2,-1.017686688E0,-3.094764599E-1,-3.563394960E0
1.856272817E2,-1.125609478E0,-1.045160562E-1,-3.665437059E0
1.856372627E2,-1.306053238E0,5.229603499E-2,-3.537709896E0
1.856472447E2,-1.577801416E0,2.200701937E-1,-3.163131414E0
1.856572257E2,-1.762426665E0,3.636895046E-1,-2.398512658E0
1.856672067E2,-1.739661554E0,4.452894455E-1,-1.667000837E0
1.856771887E2,-1.685419127E0,5.147075897E-1,-1.172621677E0
1.856871697E2,-1.575545121E0,6.089550582E-1,-7.731059897E-1
1.856971507E2,-1.427547123E0,6.935104743E-1,-5.728213120E-1
1.857071327E2,-1.403203995E0,8.018994337E-1,-3.620180780E-1
1.857171137E2,-1.469568285E0,1.094031006E0,-1.810297966E-2
1.857270947E2,-1.295297431E0,1.324752780E0,4.572399849E-1
1.857370757E2,-1.070041195E0,1.451176014E0,1.049828394E0
1.857470577E2,-9.893504964E-1,1.548250611E0,1.637874101E0
1.857570387E2,-8.158400729E-1,1.605075899E0,2.074003299E0
1.857670197E2,-6.155719136E-1,1.514629998E0,2.275575534E0
1.857770017E2,-6.351950231E-1,1.461265969E0,2.324333711E0
1.857869827E2,-8.470871548E-1,1.563292573E0,2.287327268E0
1.857969637E2,-8.468496117E-1,1.664860171E0,2.137121068E0
1.858069457E2,-8.261244482E-1,2.078748314E0,2.089629983E0
1.858169267E2,-7.634288478E-1,2.719058482E0,2.252933945E0
1.858269077E2,-6.000640744E-1,3.258967279E0,2.578512175E0
1.858368897E2,-1.267430770E-1,3.243226574E0,3.040101319E0
1.858468707E2,4.728157979E-1,2.607678087E0,3.268809312E0
1.858568520E2,1.039780831E0,1.896441486E0,3.256276975E0
1.858668340E2,1.229684654E0,1.540923465E0,3.091581375E0
1.858768150E2,1.118945407E0,1.073588847E0,3.176543173E0
1.858867960E2,6.979549429E-1,3.186954725E-1,3.568958001E0
1.858967770E2,-7.742459044E-2,-4.930459946E-1,4.319460994E0
1.859067590E2,-8.821672328E-1,-1.173125122E0,5.152585144E0
1.859167400E2,-1.441104185E0,-1.691372616E0,5.700272784E0
1.859267210E2,-1.719954683E0,-1.732046725E0,5.660134572E0
1.859367030E2,-1.671983249E0,-1.730105742E0,4.735882151E0
1.859466840E2,-1.177227529E0,-1.936482342E0,3.088459547E0
1.859566650E2,-4.480709660E-1,-1.781326767E0,1.393037733E0
1.859666470E2,-7.581397489E-2,-1.370904560E0,1.559744775E-2
1.859766280E2,1.622918093E-1,-1.108971226E0,-7.594726217E-1
1.859866090E2,3.161462326E-1,-9.777550292E-1,-8.009960389E-1
1.859965910E2,4.873142615E-1,-9.898897558E-1,-3.997524995E-1
1.860065720E2,6.818613589E-1,-1.111148729E0,8.696622312E-2
1.860165530E2,7.731948674E-1,-1.257797483E0,2.103518289E-1
1.860265350E2,7.228010778E-1,-1.349001475E0,1.395788848E-2
1.860365160E2,4.848631087E-1,-1.302036347E0,-3.446571100E-1
1.860464970E2,1.690489979E-1,-1.322812089E0,-8.294193542E-1
1.860564790E2,-1.322504233E-1,-1.409982672E0,-1.419612744E0
1.860664600E2,-4.429664929E-1,-1.470017205E0,-2.102120220E0
1.860764410E2,-7.180203943E-1,-1.488156729E0,-2.739549757E0
1.860864220E2,-9.905446440E-1,-1.498906251E0,-3.279358274E0
1.860964040E2,-1.218969778E0,-1.481427461E0,-3.594686335E0
1.861063850E2,-1.430155712E0,-1.502462527E0,-3.692045399E0
1.861163660E2,-1.569885894E0,-1.588521262E0,-3.583455003E0
1.861263480E2,-1.724463471E0,-1.612454501E0,-3.227557206E0
1.861363290E2,-1.849002148E0,-1.744035564E0,-2.889753032E0
1.861463100E2,-1.867933678E0,-1.883902132E0,-2.949313940E0
1.861562920E2,-1.645167041E0,-1.983990092E0,-3.452165131E0
1.861662730E2,-9.905512221E-1,-2.010203159E0,-4.068107904E0
1.861762540E2,-5.723479798E-1,-1.673624855E0,-4.627933195E0
1.861862360E2,-5.530148922E-1,-1.127081807E0,-4.883020316E0
1.861962170E2,-7.869459106E-1,-7.380127555E-1,-4.766658971E0
1.862061980E2,-1.141529400E0,-4.615128377E-1,-4.245243455E0
1.862161800E2,-1.454013960E0,-9.360281289E-2,-3.501458913E0
1.862261610E2,-1.249497506E0,2.854096127E-1,-2.437136441E0
1.862361420E2,-5.677324802E-1,6.718389389E-1,-1.113240863E0
1.862461240E2,3.730280196E-1,8.673476109E-1,2.657822639E-1
1.862561050E2,1.218698248E0,1.154102376E0,1.525301167E0
1.862660860E2,1.594117633E0,1.399157429E0,2.532457166E0
1.862760670E2,1.752834454E0,1.258949969E0,2.990458458E0
1.862860490E2,1.829516302E0,9.263258439E-1,2.946471024E0
1.862960300E2,1.918883100E0,8.016061959E-1,2.829100449E0
1.863060110E2,2.134679563E0,8.075028205E-1,2.807875056E0
1.863159930E2,2.273480476E0,9.017146209E-1,2.823672479E0
1.863259740E2,2.295868880E0,8.825138265E-1,2.846247409E0
1.863359550E2,2.658181658E0,3.703000742E-1,2.821935271E0
1.863459370E2,3.093601296E0,-3.187697321E-1,2.653243684E0
1.863559180E2,3.077719381E0,-3.792618093E-1,2.669467369E0
1.863658990E2,2.810478821E0,-2.262179562E-1,3.028670012E0
1.863758810E2,2.588481678E0,-3.665166333E-1,3.855316032E0
1.863858620E2,2.432745036E0,-4.978752100E-1,4.768569256E0
1.863958430E2,2.236782766E0,-4.970273638E-1,5.258907990E0
1.864058250E2,2.055838631E0,-3.495176080E-1,5.164929786E0
1.864158060E2,1.960651223E0,-1.682466137E-1,4.550741762E0
1.864257870E2,1.927675558E0,-1.639059332E-1,3.525490385E0
1.864357690E2,1.846057198E0,-2.312342826E-1,2.146434513E0
1.864457500E2,1.782977289E0,-1.606879181E-1,6.771292073E-1
1.864557310E2,1.669159629E0,5.155548513E-2,-6.365588862E-1
1.864657120E2,1.547140225E0,2.715587282E-1,-1.779560323E0
1.864756940E2,1.479062555E0,3.780663460E-1,-2.572106550E0
1.864856750E2,1.416472058E0,3.738926035E-1,-3.182509087E0
1.864956560E2,1.149235299E0,3.278665379E-1,-3.139500477E0
1.865056380E2,6.132859446E-1,2.522401124E-1,-2.390069278E0
1.865156190E2,8.933522254E-3,9.242956907E-2,-1.656736634E0
1.865256000E2,-5.919171488E-1,-1.204263300E-1,-1.126183090E0
1.865355820E2,-1.131236839E0,-2.467992783E-1,-8.448618507E-1
1.865455630E2,-1.526007510E0,-2.962994671E-1,-8.103808200E-1
1.865555440E2,-1.718234579E0,-3.985666841E-1,-1.101490299E0
1.865655260E2,-1.790343904E0,-4.178008077E-1,-1.597556380E0
1.865755070E2,-1.768480872E0,-3.517306329E-1,-2.284183804E0
1.865854880E2,-1.706668786E0,-3.406862658E-1,-2.991114516E0
1.865954700E2,-1.607258811E0,-3.003609431E-1,-3.605178578E0
1.866054510E2,-1.549275920E0,-2.346674752E-1,-3.971251701E0
1.866154320E2,-1.499041321E0,-1.626803568E-1,-4.020371820E0
1.866254130E2,-1.454698523E0,-1.043552577E-2,-4.004220641E0
1.866353950E2,-1.460807840E0,2.291409793E-1,-4.065501800E0
1.866453760E2,-1.401207756E0,4.714270842E-1,-4.099395186E0
1.866553570E2,-1.241104120E0,6.757703143E-1,-4.067972249E0
1.866653390E2,-9.013249040E-1,8.535283014E-1,-3.842657395E0
1.866753200E2,-5.687297228E-1,1.043364005E0,-3.207191938E0
1.866853010E2,-2.776945040E-1,1.276379349E0,-2.310550069E0
1.866952830E2,-3.703377888E-2,1.554163316E0,-1.457437797E0
1.867052640E2,1.064913918E-1,1.795903291E0,-5.703192884E-1
1.867152450E2,1.951756731E-1,1.972164098E0,3.787241578E-1
1.867252270E2,5.121533798E-1,2.088045972E0,1.159870069E0
1.867352080E2,9.374050020E-1,2.195937333E0,1.759327787E0
1.867451890E2,1.293004884E0,2.219371220E0,2.136791870E0
1.867551710E2,1.546168710E0,2.209814238E0,2.355054397E0
1.867651520E2,1.597918761E0,2.235902760E0,2.541274767E0
1.867751330E2,1.500645505E0,2.230513674E0,2.822990693E0
1.867851150E2,1.467104560E0,2.010832612E0,3.136654637E0
1.867950960E2,1.580148927E0,1.712596840E0,3.534517901E0
1.868050770E2,1.596990516E0,1.424449268E0,3.950152608E0
1.868150580E2,1.246271305E0,1.312842001E0,4.221745834E0
1.868250400E2,6.356221622E-1,1.600415084E0,4.447363574E0
1.868350210E2,1.030232620E-1,2.000233364E0,4.398368000E0
1.868450020E2,4.797465026E-2,2.092942430E0,3.907773158E0
1.868549840E2,3.323180231E-1,1.775589186E0,3.163618487E0
1.868649642E2,5.370857611E-1,1.551784376E0,2.685715612E0
1.868749452E2,8.431860387E-1,1.217065194E0,2.592599872E0
1.868849272E2,8.647062774E-1,6.397710541E-1,2.868942207E0
1.868949082E2,5.957429820E-1,1.042000142E-1,3.250584710E0
1.869048892E2,3.510356183E-1,-2.338690379E-1,3.463824479E0
1.869148712E2,8.396557823E-2,-4.006991637E-1,3.276222997E0
1.869248522E2,-2.453329428E-1,-4.466199794E-1,2.595347478E0
1.869348332E2,-4.783893639E-1,-3.836504370E-1,1.631485434E0
1.869448152E2,-5.624132681E-1,-3.212781876E-1,7.027984840E-1
1.869547962E2,-3.194950792E-1,-3.349679813E-1,-2.095700562E-2
1.869647772E2,9.206075594E-2,-2.658667561E-1,-4.031766289E-1
1.869747582E2,4.810358137E-1,-2.364391816E-1,-5.785422277E-1
1.869847402E2,1.007888655E0,-3.445962989E-1,-7.344091165E-1
1.869947212E2,1.626881628E0,-3.746404624E-1,-1.130823441E0
1.870047022E2,1.841676026E0,-3.075962877E-1,-1.702980509E0
1.870146842E2,1.816937333E0,-3.190044978E-1,-2.061089723E0
1.870246652E2,1.552575797E0,-3.545742801E-1,-2.005582105E0
1.870346462E2,1.035388403E0,-4.269353279E-1,-1.410394608E0
1.870446282E2,5.808369675E-1,-7.702271131E-1,-7.487383032E-1
1.870546092E2,2.449329932E-1,-1.117998742E0,-6.671544421E-1
1.870645902E2,-2.371652596E-1,-1.268592905E0,-1.063123208E0
1.870745722E2,-6.818964422E-1,-1.403176221E0,-1.804230310E0
1.870845532E2,-1.155849962E0,-1.476714313E0,-2.678898928E0
1.870945342E2,-1.596123812E0,-1.295096287E0,-3.375411655E0
1.871045162E2,-1.892724849E0,-1.164834063E0,-3.910972754E0
1.871144972E2,-1.976717179E0,-1.030631400E0,-4.201257191E0
1.871244782E2,-1.723395185E0,-9.024528319E-1,-4.117178323E0
1.871344602E2,-1.399772410E0,-7.127098069E-1,-3.931302938E0
1.871444412E2,-1.178689479E0,-5.996050680E-1,-3.553489192E0
1.871544222E2,-9.976590975E-1,-5.231878066E-1,-3.194253219E0
1.871644032E2,-8.106538850E-1,-3.821924338E-1,-2.878334005E0
1.871743852E2,-5.943794113E-1,-3.034383327E-1,-2.536372461E0
1.871843662E2,-3.948769449E-1,-2.297157606E-1,-2.120360609E0
1.871943472E2,-2.656549408E-1,-1.446162611E-2,-1.487797126E0
1.872043292E2,-3.254960766E-1,2.368654436E-1,-7.133655721E-1
1.872143102E2,-3.602690296E-1,2.808862066E-1,-6.860011876E-2
1.872242912E2,-3.881859760E-1,3.334988683E-1,1.766724515E-1
1.872342732E2,-5.905354518E-1,4.665648320E-1,2.185841238E-1
1.872442542E2,-7.963539344E-1,4.177934986E-1,2.532177669E-1
1.872542352E2,-8.061892435E-1,2.315678662E-1,2.617593795E-1
1.872642172E2,-3.622088434E-1,7.068406641E-2,3.983655399E-1
1.872741982E2,6.251351810E-1,6.705206841E-2,6.229161626E-1
1.872841792E2,1.203423640E0,3.542409888E-1,9.975554556E-1
1.872941612E2,1.334507982E0,4.378652358E-1,1.541802009E0
1.873041422E2,1.241422648E0,2.575435370E-1,1.939488103E0
1.873141232E2,8.004376298E-1,9.444130361E-3,2.076650333E0
1.873241042E2,2.589766896E-1,-1.089394748E-2,2.096318028E0
1.873340862E2,-2.058199444E-1,1.919509336E-1,2.146315815E0
1.873440672E2,-3.228795938E-1,3.043347108E-1,2.292769271E0
1.873540482E2,1.040734220E-1,8.324447036E-2,2.613264517E0
1.873640302E2,4.868663648E-1,-5.616952300E-2,3.162685272E0
1.873740112E2,7.330034459E-1,-2.467332047E-1,3.766172891E0
1.873839922E2,7.803802183E-1,-5.166079348E-1,4.130321694E0
1.873939742E2,6.580821946E-1,-6.796309385E-1,4.200102366E0
1.874039552E2,4.424360043E-1,-7.810734057E-1,3.945078979E0
1.874139362E2,2.703585872E-1,-8.398417237E-1,3.440154950E0
1.874239182E2,1.915299341E-1,-8.340722761E-1,2.742008511E0
1.874338992E2,1.227871433E-1,-7.690819359E-1,1.836478289E0
1.874438802E2,1.401139051E-1,-7.186871231E-1,7.954628187E-1
1.874538622E2,1.625011396E-1,-6.448902914E-1,-2.053811109E-1
1.874638432E2,1.306832233E-1,-4.842880350E-1,-9.690303987E-1
1.874738242E2,1.260256237E-1,-4.276712000E-1,-1.438943639E0
1.874838062E2,6.143450215E-2,-3.871578893E-1,-1.476956388E0
1.874937872E2,9.711757421E-2,-3.861404738E-1,-1.056155081E0
1.875037682E2,1.642934574E-1,-4.204890651E-1,-5.639692122E-1
1.875137492E2,7.021424264E-2,-3.862132716E-1,-3.102871764E-1
1.875237312E2,-2.897733897E-3,-4.093526043E-1,-2.697332275E-1
1.875337122E2,-7.311723903E-2,-4.173969112E-1,-3.669350016E-1
1.875436932E2,-1.696248025E-1,-4.241529304E-1,-6.112182230E-1
1.875536752E2,-1.284979726E-1,-4.490410191E-1,-9.394294542E-1
1.875636562E2,-8.416438356E-2,-4.493178847E-1,-1.303063703E0
1.875736372E2,-1.359069796E-1,-4.445806168E-1,-1.744483461E0
1.875836192E2,-1.133260560E-1,-4.437291160E-1,-2.159035848E0
1.875936002E2,-1.408769667E-2,-3.608522893E-1,-2.559118715E0
1.876035812E2,-6.238102019E-2,-2.032571098E-1,-2.950518467E0
1.876135632E2,-1.717644449E-1,-6.262660325E-3,-3.248510703E0
1.876235442E2,-1.964413029E-1,1.927129720E-1,-3.526235905E0
1.876335252E2,9.324700981E-2,2.973601520E-1,-3.691949505E0
1.876435072E2,4.899253356E-1,4.548171911E-1,-3.510961223E0
1.876534882E2,6.637614490E-1,6.919630086E-1,-3.120399377E0
1.876634692E2,5.635198537E-1,8.097955137E-1,-2.725728693E0
1.876734502E2,3.384378652E-1,9.240515694E-1,-2.351666520E0
1.876834322E2,1.592816627E-1,9.799927586E-1,-2.101104559E0
1.876934132E2,1.403264514E-1,1.017570475E0,-1.984935586E0
1.877033942E2,3.025428316E-1,1.202657362E0,-1.907343619E0
1.877133762E2,5.039867198E-1,1.431102523E0,-1.708976244E0
1.877233572E2,6.044997722E-1,1.630955968E0,-1.479565415E0
1.877333382E2,4.203268048E-1,1.791058872E0,-1.098578385E0
1.877433202E2,8.242951468E-2,1.903884991E0,-6.574094725E-1
1.877533012E2,-2.281440291E-1,1.911726692E0,-1.991485637E-1
1.877632822E2,-4.110469812E-1,1.834458661E0,2.038813001E-1
1.877732642E2,-4.468835427E-1,1.794821263E0,6.088337284E-1
1.877832452E2,-4.153230500E-1,1.841085895E0,1.193720185E0
1.877932262E2,-3.564920206E-1,1.712976324E0,1.941708875E0
1.878032082E2,-1.142613181E-1,1.415569102E0,2.825803204E0
1.878131892E2,1.502063455E-1,1.056194842E0,3.530263467E0
1.878231702E2,7.020839542E-2,1.122342347E0,3.984508508E0
1.878331512E2,-1.838110247E-1,1.623564795E0,4.211795627E0
1.878431332E2,-3.082625780E-1,2.018639522E0,4.127751258E0
1.878531142E2,-3.517594305E-1,2.186435023E0,3.759376087E0
1.878630955E2,-4.202961069E-1,2.221882891E0,3.254093624E0
1.878730775E2,-1.684869343E-1,2.070344111E0,2.875942494E0
1.878830585E2,3.818610428E-1,1.818495470E0,2.754309298E0
1.878930395E2,8.098051617E-1,1.325276105E0,2.862411452E0
1.879030215E2,9.189153752E-1,6.130279362E-1,3.306085896E0
1.879130025E2,5.602781573E-1,8.323014468E-2,3.901630073E0
1.879229835E2,-3.575221539E-2,-3.523402052E-1,4.227529900E0
1.879329655E2,-6.626218267E-1,-7.703494661E-1,3.948124208E0
1.879429465E2,-1.217090191E0,-1.033666690E0,2.987614372E0
1.879529275E2,-1.637362178E0,-1.124729765E0,1.763079945E0
1.879629095E2,-1.945434429E0,-1.047298596E0,6.501887459E-1
1.879728905E2,-2.106947389E0,-7.388407212E-1,-9.511256397E-2
1.879828715E2,-1.968932342E0,-4.123661131E-1,-5.625138402E-1
1.879928525E2,-1.513994991E0,-2.856756610E-1,-8.649774420E-1
1.880028345E2,-8.476136966E-1,-2.310515571E-1,-9.313842702E-1
1.880128155E2,-3.235849142E-1,-9.430009335E-2,-8.764023167E-1
1.880227965E2,1.978361562E-2,-1.228010304E-1,-8.757509369E-1
1.880327785E2,1.945219544E-1,-2.265901315E-1,-8.176986104E-1
1.880427595E2,1.268623602E-1,-3.876841387E-1,-7.754372746E-1
1.880527405E2,-7.380808756E-2,-5.478903924E-1,-6.596261519E-1
1.880627225E2,-3.033890699E-1,-7.161143482E-1,-5.445751673E-1
1.880727035E2,-5.194182529E-1,-8.883617730E-1,-7.004005408E-1
1.880826845E2,-7.707611100E-1,-9.691204458E-1,-1.186527525E0
1.880926665E2,-9.567334118E-1,-1.011177129E0,-1.860056017E0
1.881026475E2,-1.083972625E0,-9.456000209E-1,-2.542010931E0
1.881126285E2,-1.216443927E0,-7.486631665E-1,-3.158058370E0
1.881226105E2,-1.320888062E0,-5.221329689E-1,-3.706962231E0
1.881325915E2,-1.351201198E0,-3.314061499E-1,-4.135149740E0
1.881425725E2,-1.157058435E0,-1.665538448E-1,-4.359475830E0
1.881525545E2,-7.734346032E-1,-5.876188606E-2,-4.372114586E0
1.881625355E2,-4.792427650E-1,-1.670257151E-2,-4.222576139E0
1.881725165E2,-3.528113446E-1,1.116818190E-3,-3.918305163E0
1.881824975E2,-3.594716156E-1,-3.751222730E-2,-3.372354730E0
1.881924795E2,-4.523365098E-1,-4.367431551E-2,-2.672459389E0
1.882024605E2,-4.794725606E-1,-8.900690138E-2,-1.936598994E0
1.882124415E2,-4.230717802E-1,-1.292851540E-1,-1.243112200E0
1.882224235E2,-4.208834597E-1,-1.553397623E-1,-7.102279562E-1
1.882324045E2,-3.989983548E-1,-1.747612891E-1,-4.381727993E-1
1.882423855E2,-2.895469563E-1,-2.385772160E-1,-4.297218186E-1
1.882523675E2,-1.159356683E-1,-1.946122938E-1,-5.173873687E-1
1.882623485E2,-1.066785027E-1,-2.641330567E-1,-8.316436350E-1
1.882723295E2,-1.771520694E-1,-4.503510877E-1,-1.024257935E0
1.882823115E2,-2.807137138E-1,-6.105256203E-1,-9.113955635E-1
