"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.017121262E1,3.012763247E-1,-5.928585505E-1,2.172611328E0,2.272111060E0
2.018119263E1,1.385687783E-1,2.149635279E-1,1.966229174E0,1.982792927E0
2.019117263E1,5.030798167E-2,7.459819257E-1,1.813211049E0,1.961314415E0
2.020115263E1,-2.802541226E-2,9.946242464E-1,1.686437566E0,1.958094604E0
2.021113263E1,-7.430495471E-2,8.249088120E-1,1.624796804E0,1.823721587E0
2.022111262E1,-9.209218472E-2,4.044706178E-1,1.541776866E0,1.596606826E0
2.023109263E1,-9.090066835E-2,-8.822337449E-2,1.414738505E0,1.420398301E0
2.024107263E1,-8.506894782E-2,-4.315134054E-1,1.251912845E0,1.326923629E0
2.025105263E1,-1.440011340E-1,-4.309216672E-1,1.080350202E0,1.172001011E0
2.026103262E1,-2.121083325E-1,1.939346015E-2,9.161627984E-1,9.405957284E-1
2.027101363E1,-2.859829322E-1,7.803658926E-1,7.479588693E-1,1.118123264E0
2.028099363E1,-2.960831201E-1,1.379843491E0,5.277452727E-1,1.506701147E0
2.029097363E1,-2.091217209E-1,1.651908004E0,3.203573973E-1,1.695629915E0
2.030095363E1,-6.353292167E-3,1.574055251E0,4.662277400E-2,1.574758388E0
2.031093362E1,6.793616742E-2,1.273362186E0,-2.093220173E0,2.451048199E0
2.032091363E1,2.093259349E-1,7.419906163E-1,-4.443078734E0,4.509469599E0
2.033089363E1,7.773655401E-1,1.357846266E-1,-4.913895954E0,4.976857251E0
2.034087363E1,1.493310611E0,-4.859509832E-1,-5.061970843E0,5.299969222E0
2.035085362E1,1.992124592E0,-7.911364639E-1,-4.539454004E0,5.020069716E0
2.036083363E1,2.248970702E0,-6.685320461E-1,-3.753060510E0,4.426089414E0
2.037081363E1,2.428154533E0,-3.946239066E-1,-3.028482901E0,3.901713873E0
2.038079463E1,2.533257357E0,-1.495706069E-1,-2.539694849E0,3.590238729E0
2.039077463E1,2.544441034E0,3.779406309E-2,-2.235393175E0,3.387121376E0
2.040075462E1,2.419223203E0,2.105465412E-1,-2.017107552E0,3.156848686E0
2.041073463E1,2.140501051E0,3.759432220E-1,-1.688147292E0,2.751893773E0
2.042071463E1,1.761492719E0,4.854878837E-1,-1.049928381E0,2.107345413E0
2.043069463E1,1.398492162E0,2.281928533E-1,-2.694380893E-1,1.442376231E0
2.044067462E1,1.088867037E0,-2.898289382E-1,3.398202932E-1,1.176906993E0
2.045065463E1,9.482857932E-1,-8.969973797E-1,6.185557477E-1,1.444458881E0
2.046063463E1,9.495549314E-1,-1.560520116E0,7.006317982E-1,1.956466845E0
2.047061463E1,1.102477162E0,-2.200218957E0,7.026638518E-1,2.559327224E0
2.048059462E1,1.568135822E0,-3.135412104E0,7.093391794E-1,3.576733298E0
2.049057463E1,2.347902083E0,-4.119211984E0,5.050199229E-1,4.768185890E0
2.050055563E1,3.280035966E0,-4.773697849E0,5.307152197E-2,5.792205424E0
2.051053563E1,4.487166156E0,-5.617562165E0,-6.420723720E-1,7.218304629E0
2.052051563E1,5.596301689E0,-5.959807883E0,-1.655427004E0,8.341363267E0
2.053049562E1,6.217198808E0,-5.002797021E0,-3.650233714E0,8.775291745E0
2.054047563E1,6.320228502E0,-3.216547483E0,-5.567662611E0,9.016115182E0
2.055045563E1,6.008259081E0,-1.666479850E0,-5.683453853E0,8.436704332E0
2.056043563E1,5.219359177E0,-6.448344505E-1,-3.869558680E0,6.529242381E0
2.057041562E1,3.764334818E0,2.721697623E-1,-1.065859120E0,3.921778763E0
2.058039562E1,2.164209610E0,1.131071362E0,1.437941426E0,2.833866830E0
2.059037563E1,9.827620000E-1,1.649824641E0,2.951974424E0,3.521632504E0
2.060035663E1,3.315342039E-2,2.100274839E0,4.045750490E0,4.558546981E0
2.061033663E1,-4.962192786E-1,2.237847544E0,4.616655085E0,5.154386421E0
2.062031662E1,-8.453840071E-1,1.985484640E0,4.337541754E0,4.844697291E0
2.063029663E1,-1.221799830E0,1.851699176E0,3.584730281E0,4.215670273E0
2.064027663E1,-1.474335666E0,1.739359546E0,3.139906858E0,3.880470637E0
2.065025663E1,-1.777170273E0,1.337327217E0,3.180766032E0,3.881243462E0
2.066023663E1,-2.136404784E0,6.238148797E-1,3.310999897E0,3.989497552E0
2.067021662E1,-2.403320531E0,-2.986623269E-1,3.287050871E0,4.082873031E0
2.068019663E1,-2.420779440E0,-1.233808696E0,3.324212265E0,4.293348830E0
2.069017663E1,-2.271701461E0,-1.980155488E0,3.404293392E0,4.546521393E0
2.070015663E1,-1.954074421E0,-2.551131418E0,3.707901878E0,4.906650048E0
2.071013762E1,-1.396218326E0,-2.817607162E0,4.388042986E0,5.398449498E0
2.072011763E1,-5.482592055E-1,-2.689342055E0,5.037995505E0,5.737120144E0
2.073009763E1,1.538134928E-1,-2.215963755E0,4.979367228E0,5.452362051E0
2.074007763E1,6.187441742E-1,-1.468951550E0,4.165335406E0,4.459897090E0
2.075005675E1,6.972959617E-1,-6.651026541E-1,2.906620495E0,3.062192989E0
2.076003675E1,6.031230453E-1,1.001066709E-1,1.986361284E0,2.078319009E0
2.077001675E1,3.805850342E-1,7.895881212E-1,1.550824117E0,1.781389854E0
2.077999675E1,1.844466171E-1,1.530625641E0,1.453132638E0,2.118591483E0
2.078997675E1,1.269065067E-1,2.126752201E0,1.591676566E0,2.659438752E0
2.079995775E1,1.242813993E-1,2.518213348E0,1.778596848E0,3.085490412E0
2.080993775E1,-1.014199555E-2,2.900211947E0,1.833544303E0,3.431212163E0
2.081991775E1,-2.893491742E-1,3.333747320E0,1.921730840E0,3.858839664E0
2.082989775E1,-6.040936831E-1,3.717265610E0,2.132734633E0,4.327996050E0
2.083987775E1,-9.056702623E-1,3.869075115E0,2.390686891E0,4.637387700E0
2.084985775E1,-1.203839669E0,3.579876507E0,2.550078335E0,4.557153198E0
2.085983775E1,-1.437433303E0,2.980563800E0,2.673252271E0,4.253969061E0
2.086981775E1,-1.560688224E0,2.345232244E0,2.784149394E0,3.960725926E0
2.087979775E1,-1.499403264E0,1.645398883E0,2.893135647E0,3.650449493E0
2.088977775E1,-1.258569023E0,8.560499132E-1,2.959799752E0,3.328247589E0
2.089975875E1,-8.396090046E-1,2.159821129E-1,3.037000540E0,3.158316614E0
2.090973875E1,-4.600767615E-1,-9.462782979E-2,2.762359160E0,2.802008776E0
2.091971875E1,-1.277549377E-1,2.150722861E-2,1.794978115E0,1.799647276E0
2.092969875E1,3.523663715E-1,2.496819556E-1,3.328154750E-1,5.452240632E-1
2.093967875E1,1.122958351E0,3.762472773E-1,-1.501403596E0,1.912278806E0
2.094965875E1,2.076461176E0,4.435370350E-1,-3.615663221E0,4.193022376E0
2.095963875E1,2.871101584E0,4.491562092E-1,-4.860535433E0,5.663017774E0
2.096961875E1,3.218651604E0,1.434398013E-1,-4.183303900E0,5.280182255E0
2.097959875E1,3.266178650E0,-5.100783491E-1,-2.325061250E0,4.041535935E0
2.098957975E1,2.900885546E0,-9.762049323E-1,-5.577962335E-1,3.111149251E0
2.099955975E1,1.925307435E0,-8.167759198E-1,6.115849165E-1,2.178983188E0
2.100953975E1,8.889367005E-1,-4.438124388E-1,1.440633338E0,1.750029243E0
2.101951975E1,2.222243080E-1,-1.266407508E-1,2.064698478E0,2.080481033E0
2.102949975E1,-2.037567544E-1,3.585337222E-2,2.427710145E0,2.436509558E0
2.103947975E1,-4.214187723E-1,-2.228110760E-1,2.515390313E0,2.560161515E0
2.104945975E1,-6.134369490E-1,-1.153984846E0,2.426588795E0,2.756142067E0
2.105943975E1,-9.883360045E-1,-2.431606144E0,2.284909444E0,3.479989607E0
2.106941975E1,-1.471222608E0,-3.528559003E0,2.133957871E0,4.378241747E0
2.107940075E1,-1.800755310E0,-4.624500294E0,1.889255258E0,5.310179666E0
2.108938075E1,-2.188014941E0,-5.835701315E0,1.005489616E0,6.312988879E0
2.109936075E1,-2.499376251E0,-6.518515186E0,1.314326171E-1,6.982492134E0
2.110934075E1,-2.308960357E0,-6.076111926E0,-5.546644648E-1,6.523655933E0
2.111932075E1,-1.787769521E0,-4.687372481E0,-1.287438773E0,5.179293313E0
2.112930075E1,-1.454402946E0,-2.990601130E0,-1.015041554E0,3.476965977E0
2.113928075E1,-1.325723856E0,-1.454954485E0,4.632048757E-1,2.022126369E0
2.114926075E1,-1.036806352E0,-1.345356613E-1,1.985473530E0,2.243918982E0
2.115924075E1,-5.623849091E-1,6.146979010E-1,2.869502370E0,2.988005045E0
2.116922175E1,-5.174192360E-1,1.054766952E0,3.302212701E0,3.504977134E0
2.117920175E1,-6.799658377E-1,1.619588104E0,3.317250570E0,3.753607666E0
2.118918175E1,-8.530880061E-1,2.379185271E0,3.112580481E0,4.009543484E0
2.119916175E1,-8.679333557E-1,3.121322653E0,2.938369707E0,4.373783253E0
2.120914175E1,-5.859885107E-1,3.619040573E0,2.805209895E0,4.616279861E0
2.121912175E1,-1.560491757E-1,3.720397378E0,2.736361270E0,4.620971867E0
2.122910175E1,3.724610589E-1,3.320037938E0,2.718748287E0,4.307316032E0
2.123908175E1,9.549668218E-1,2.494352031E0,2.789519477E0,3.862016649E0
2.124906275E1,1.450416607E0,1.349591167E0,2.907655745E0,3.518460826E0
2.125904275E1,1.928882423E0,4.322261810E-2,3.056692793E0,3.614668232E0
2.126902275E1,2.433507220E0,-1.193040739E0,3.230153954E0,4.216538647E0
2.127900275E1,2.921659534E0,-2.154037648E0,3.364873803E0,4.949580621E0
2.128898275E1,3.297851263E0,-2.709968108E0,3.361779456E0,5.433351747E0
2.129896275E1,3.531105758E0,-2.747372162E0,3.194899921E0,5.497649241E0
2.130894275E1,3.508637832E0,-2.214747534E0,2.909016684E0,5.067348828E0
2.131892275E1,3.243794923E0,-1.227429968E0,2.595211823E0,4.331733399E0
2.132890275E1,2.880728147E0,-7.275222659E-2,2.274123670E0,3.670902615E0
2.133888375E1,2.551372324E0,9.914445305E-1,1.954331260E0,3.363312900E0
2.134886375E1,2.266923701E0,1.848917656E0,1.707627876E0,3.387245566E0
2.135884375E1,2.044589027E0,2.460673238E0,1.509339437E0,3.537423160E0
2.136882375E1,1.942124905E0,2.821037139E0,1.368282377E0,3.688129112E0
2.137880375E1,1.891123297E0,2.939631536E0,1.268190908E0,3.718344937E0
2.138878375E1,1.909677536E0,2.887708846E0,1.189830033E0,3.660795839E0
2.139876375E1,1.917722281E0,2.717047332E0,1.153661495E0,3.520076675E0
2.140874375E1,1.949710059E0,2.364556707E0,1.164760680E0,3.278591950E0
2.141872475E1,2.017758493E0,1.841167172E0,1.227479669E0,2.994653941E0
2.142870475E1,2.159600250E0,1.170020251E0,1.249961629E0,2.755943523E0
2.143868475E1,2.306825393E0,5.254723138E-1,1.250408356E0,2.676020479E0
2.144866475E1,2.363327038E0,-1.569158792E-2,1.248443692E0,2.672858501E0
2.145864475E1,2.283822446E0,-4.016762334E-1,1.212704998E0,2.616838202E0
2.146862475E1,2.199299044E0,-5.039960754E-1,1.214921677E0,2.562608634E0
2.147860475E1,2.156643167E0,-5.452978832E-1,1.244879229E0,2.549153551E0
2.148858475E1,2.095742370E0,-5.910926914E-1,1.163627636E0,2.468917966E0
2.149856575E1,2.058055164E0,-5.044042110E-1,9.284652670E-1,2.313452489E0
2.150854575E1,2.011040042E0,-3.077179098E-1,6.699127199E-1,2.141904623E0
2.151852575E1,1.903353918E0,-8.106813669E-2,4.003151478E-1,1.946684463E0
2.152850575E1,1.759684467E0,1.598856801E-1,1.863665503E-1,1.776734461E0
2.153848575E1,1.566426242E0,4.035759938E-1,3.928612635E-2,1.618056907E0
2.154846575E1,1.342947853E0,6.305473638E-1,-3.539787412E-2,1.484032319E0
2.155844575E1,1.073739413E0,7.822095197E-1,-2.711412370E-2,1.328722407E0
2.156842575E1,8.366144992E-1,7.643164551E-1,9.176517919E-2,1.136892392E0
2.157840675E1,6.895327596E-1,5.788948148E-1,2.530065362E-1,9.351935311E-1
2.158838675E1,6.396310133E-1,3.245532131E-1,4.529264939E-1,8.482953673E-1
2.159836675E1,6.092656915E-1,6.800077915E-2,6.330849092E-1,8.812634629E-1
2.160834675E1,4.999633969E-1,-1.704726487E-1,8.478127943E-1,9.989048285E-1
2.161832675E1,4.456256604E-1,-4.922817636E-1,1.129692589E0,1.310392655E0
2.162830675E1,5.021758372E-1,-8.663591391E-1,1.409257325E0,1.728804482E0
2.163828675E1,5.908509091E-1,-1.116810004E0,1.673035748E0,2.096525219E0
2.164826675E1,7.311931479E-1,-1.370929996E0,1.927200179E0,2.475518734E0
2.165824775E1,8.810166469E-1,-1.711059022E0,2.064362410E0,2.822322708E0
2.166822775E1,1.080935581E0,-2.047043542E0,1.894584410E0,2.991364083E0
2.167820775E1,1.273704833E0,-2.106210347E0,1.586549581E0,2.928410081E0
2.168818775E1,1.500827646E0,-1.753492266E0,1.172086072E0,2.588629852E0
2.169816775E1,1.968041957E0,-1.304213265E0,-4.947976743E-1,2.412257475E0
2.170814775E1,4.832666142E0,-2.120505620E0,-1.072766436E1,1.195550036E1
2.171812775E1,6.761255912E0,-2.537395139E0,-1.190361428E1,1.392296622E1
2.172810875E1,5.777077716E0,-1.631963736E0,-7.511820885E0,9.615892344E0
2.173808875E1,4.182770049E0,-4.557109380E-1,-2.879939650E0,5.098753782E0
2.174806896E1,2.748590137E0,7.778568524E-1,1.448233695E0,3.202684789E0
2.175804896E1,1.729189922E0,1.170065274E0,3.978289994E0,4.492876785E0
2.176802896E1,1.116476274E0,9.865966040E-1,4.588957994E0,4.824772285E0
2.177800896E1,1.163474293E0,3.769249696E-1,4.633272872E0,4.791968528E0
2.178798896E1,1.544590693E0,-2.986477089E-1,5.114339676E0,5.350833690E0
2.179796896E1,1.624193956E0,-5.184983397E-1,5.756476221E0,6.003654305E0
2.180794996E1,1.798997637E0,-8.097025430E-1,6.753035896E0,7.035304152E0
2.181792996E1,2.241674985E0,-1.292666768E0,7.838206615E0,8.254306577E0
2.182790996E1,2.465485789E0,-1.756565562E0,7.947272390E0,8.504309566E0
2.183788996E1,2.581731360E0,-2.183024050E0,7.551495413E0,8.273814947E0
2.184786996E1,2.977398702E0,-2.459876847E0,7.313316684E0,8.270459362E0
2.185784996E1,3.246874067E0,-2.474316546E0,6.450440147E0,7.633649957E0
2.186782996E1,2.837685331E0,-2.009750585E0,4.812886473E0,5.937628454E0
2.187781096E1,2.530111555E0,-1.154072555E0,3.652394260E0,4.590569875E0
2.188779096E1,2.737483935E0,-1.663942158E-1,3.428608453E0,4.390542251E0
2.189777096E1,2.919661540E0,6.227623808E-1,3.453639214E0,4.565071775E0
2.190775096E1,3.040412098E0,1.099923829E0,3.495390673E0,4.761480244E0
2.191773096E1,2.566030124E0,1.483646187E0,3.209332019E0,4.368698732E0
2.192771096E1,1.549072145E0,1.748085930E0,1.646444804E0,2.857658031E0
2.193769096E1,8.456842616E-1,1.378544825E0,-3.444929202E0,3.805667472E0
2.194767196E1,-2.097542435E-2,1.179784516E0,-4.130222876E0,4.295471159E0
2.195765196E1,-1.116727558E0,1.078062260E0,-3.977657325E0,4.269784125E0
2.196763196E1,-1.857572705E0,6.014750075E-1,-4.130892967E0,4.569094576E0
2.197761196E1,-2.386597787E0,-3.724460024E-1,-4.396127347E0,5.016024389E0
2.198759196E1,-2.736508620E0,-1.289013428E0,-2.925202947E0,4.207950490E0
2.199757196E1,-2.929322602E0,-1.293034558E0,-1.758444858E-1,3.206834976E0
2.200755196E1,-3.245863961E0,-3.312763417E-1,1.244175078E0,3.491897549E0
2.201753296E1,-3.110390406E0,5.852337813E-1,2.191669743E0,3.849732889E0
2.202751296E1,-2.646541313E0,5.910406512E-1,3.000037951E0,4.043975480E0
2.203749296E1,-2.414894802E0,5.063279450E-2,2.889102237E0,3.765792390E0
2.204747296E1,-2.569289069E0,-2.745870012E-1,1.937703094E0,3.229758137E0
2.205745296E1,-2.698968033E0,-2.632521737E-1,1.514462768E0,3.106014750E0
2.206743296E1,-2.785681657E0,-8.222588539E-2,1.712522141E0,3.271011384E0
2.207741296E1,-2.906728084E0,4.030830735E-1,2.120685568E0,3.620614782E0
2.208739396E1,-2.882680533E0,1.230424327E0,2.637688336E0,4.096485181E0
2.209737396E1,-2.674038722E0,2.202600528E0,3.093060136E0,4.644238708E0
2.210735396E1,-2.470563511E0,2.918587992E0,3.330583391E0,5.070959047E0
2.211733396E1,-2.284698652E0,3.277567856E0,3.418442484E0,5.258141116E0
2.212731396E1,-2.099461783E0,3.392490202E0,3.399700989E0,5.241631079E0
2.213729396E1,-1.928594448E0,3.353176448E0,3.278545511E0,5.070712918E0
2.214727396E1,-1.720475086E0,3.173704934E0,3.137180886E0,4.782712770E0
2.215725496E1,-1.493659836E0,2.922956446E0,2.988621848E0,4.439206533E0
2.216723496E1,-1.204955025E0,2.595428170E0,2.918752298E0,4.087453850E0
2.217721496E1,-9.286182448E-1,2.279375639E0,2.793801978E0,3.723333807E0
2.218719496E1,-7.382007435E-1,1.969949173E0,2.540281910E0,3.298283229E0
2.219717496E1,-5.173002452E-1,1.638638332E0,2.265548143E0,2.843491431E0
2.220715496E1,-2.995660141E-1,1.303063703E0,1.908761569E0,2.330468952E0
2.221713496E1,-3.745083153E-2,9.276888299E-1,1.230426081E0,1.541414114E0
2.222711596E1,3.312699097E-1,6.928681576E-1,-8.507581830E-2,7.726861794E-1
2.223709596E1,7.614823097E-1,8.970213532E-2,-1.209950302E0,1.432439009E0
2.224707596E1,1.322301627E0,-9.736631477E-1,-2.006812944E0,2.593029061E0
2.225705596E1,2.057955177E0,-2.133964157E0,-2.409704813E0,3.820426654E0
2.226703596E1,3.009301695E0,-3.064946138E0,-2.642173151E0,5.042902982E0
2.227701596E1,4.270621833E0,-3.758307216E0,-3.091966707E0,6.474823711E0
2.228699696E1,5.726565374E0,-4.165985616E0,-4.337872707E0,8.304584683E0
2.229697696E1,7.190110588E0,-4.135050922E0,-6.357932518E0,1.045082017E1
2.230695696E1,7.613339658E0,-3.560302953E0,-6.422539573E0,1.057769882E1
2.231693696E1,6.493683230E0,-3.416136342E0,-4.016185214E0,8.364666944E0
2.232691696E1,4.334284855E0,-4.430210182E0,-6.837642621E-1,6.235408650E0
2.233689696E1,2.378698198E0,-4.703544710E0,7.443870977E-2,5.271345092E0
2.234687696E1,1.327550672E0,-5.270680189E0,-1.999550410E-1,5.438974394E0
2.235685796E1,8.143980034E-1,-6.380775835E0,-3.797182576E-1,6.443735742E0
2.236683796E1,4.646127391E-1,-7.255249155E0,-3.970218498E-1,7.280943047E0
2.237681796E1,-2.580409889E-1,-6.750487095E0,-5.105356745E-1,6.774681383E0
2.238679796E1,-1.632695076E0,-3.829140387E0,-1.025214686E0,4.287082279E0
2.239677796E1,-2.567123261E0,-1.210779437E0,-1.707055433E0,3.312121214E0
2.240675796E1,-2.688842703E0,-4.909790039E-2,-2.105001728E0,3.415160019E0
2.241673896E1,-2.346461914E0,3.360032308E-1,-1.941417099E0,3.063965084E0
2.242671896E1,-2.003703979E0,8.430275792E-1,-1.564200646E0,2.678105449E0
2.243669896E1,-1.860832527E0,2.021695862E0,-1.217744640E0,3.005470655E0
2.244667896E1,-1.936265410E0,3.359152887E0,-8.822705823E-1,3.976359294E0
2.245665896E1,-2.077959233E0,4.259593692E0,-4.694782072E-1,4.762610920E0
2.246663896E1,-2.174422211E0,4.901558914E0,-5.491704941E-2,5.362500128E0
2.247661896E1,-2.256861374E0,5.264814847E0,2.207630157E-1,5.732402197E0
2.248659996E1,-2.255505551E0,5.159766110E0,5.388582715E-1,5.656930248E0
2.249657996E1,-2.071646286E0,4.506749650E0,9.095379031E-1,5.042793863E0
2.250655996E1,-1.762773990E0,3.302058334E0,1.280510407E0,3.956092553E0
2.251653996E1,-1.454548834E0,1.807979545E0,1.631114135E0,2.836377208E0
2.252651996E1,-1.205469434E0,2.115072387E-1,1.999752431E0,2.344547217E0
2.253649996E1,-9.278111829E-1,-1.258711987E0,2.470320559E0,2.923640389E0
2.254648096E1,-6.313037011E-1,-2.412324951E0,2.890154736E0,3.817178333E0
2.255646096E1,-4.366767892E-1,-3.064731545E0,3.130429691E0,4.402596520E0
2.256644096E1,-2.123236562E-1,-3.076659865E0,3.346673175E0,4.550949198E0
2.257642096E1,1.006223953E-1,-2.905669738E0,3.432081699E0,4.498024709E0
2.258640096E1,3.885582975E-1,-2.558645090E0,3.312178110E0,4.203351768E0
2.259638096E1,4.846110937E-1,-2.047716556E0,2.983578624E0,3.650990607E0
2.260636196E1,3.700505443E-1,-1.427176117E0,2.557699011E0,2.952218370E0
2.261634196E1,1.330839439E-1,-6.850685567E-1,2.082037958E0,2.195885316E0
2.262632196E1,-1.392543644E-1,1.625069869E-1,1.561664416E0,1.576260146E0
2.263630196E1,-4.051753534E-1,1.036199704E0,1.062972935E0,1.538761955E0
2.264628196E1,-6.295490979E-1,1.715984132E0,6.026110484E-1,1.924597018E0
2.265626196E1,-7.449335200E-1,2.049253789E0,2.880700958E-1,2.199397968E0
2.266624296E1,-8.532610837E-1,2.279993690E0,8.779608920E-2,2.436007770E0
2.267622296E1,-1.088554211E0,2.506072190E0,-4.518552840E-2,2.732652525E0
2.268620296E1,-1.315566219E0,2.704241345E0,-2.247494280E-2,3.007347810E0
2.269618296E1,-1.424643834E0,2.767202409E0,2.514593630E-1,3.122539197E0
2.270616296E1,-1.539381408E0,2.694761839E0,6.361783786E-1,3.167989807E0
2.271614296E1,-1.704237806E0,2.483377976E0,9.505931045E-1,3.158357156E0
2.272612396E1,-1.744402477E0,2.062191339E0,1.166815392E0,2.942283344E0
2.273610396E1,-1.553215774E0,1.396871168E0,1.344471345E0,2.484216476E0
2.274608383E1,-1.302288654E0,4.800254148E-1,1.669426262E0,2.171028369E0
2.275606383E1,-1.064745080E0,-5.286426741E-1,2.057542071E0,2.376262725E0
2.276604383E1,-7.280912000E-1,-1.309855828E0,1.684018573E0,2.254275414E0
2.277602383E1,-9.587270200E-2,-1.802418258E0,9.999691862E-1,2.063453786E0
2.278600483E1,5.982647400E-1,-2.241609058E0,4.548758094E-1,2.364242769E0
2.279598483E1,1.142092633E0,-2.429283046E0,-1.598532280E-1,2.689115980E0
2.280596483E1,1.573894891E0,-2.307985480E0,-1.308712844E0,3.084910276E0
2.281594483E1,2.089296107E0,-1.829261656E0,-4.761350284E0,5.511969970E0
2.282592483E1,2.653303910E0,-1.096148282E0,-9.392370808E0,9.821313155E0
2.283590483E1,2.951713638E0,-5.658806670E-1,-1.145167596E1,1.183949816E1
2.284588583E1,2.838453655E0,-4.540444815E-1,-1.043984336E1,1.082835652E1
2.285586583E1,2.619680666E0,-6.701248276E-1,-7.374811267E0,7.854911540E0
2.286584583E1,2.590774079E0,-1.029301744E0,-4.143567392E0,4.994068796E0
2.287582583E1,2.605890593E0,-1.302224627E0,-1.894042958E0,3.474745097E0
2.288580583E1,2.461197149E0,-1.456013415E0,-5.391229311E-1,2.910003437E0
2.289578583E1,2.079249713E0,-1.553723313E0,1.207093352E-1,2.598443043E0
2.290576683E1,1.299736345E0,-1.730640178E0,3.623496151E-1,2.194476528E0
2.291574683E1,6.651175645E-1,-2.104844438E0,4.770883584E-1,2.258398721E0
2.292572683E1,6.089490648E-1,-2.609311799E0,8.545293447E-1,2.812391763E0
2.293570683E1,1.483245945E0,-3.289586223E0,1.488485343E0,3.903458040E0
2.294568683E1,2.676981041E0,-4.053605640E0,1.842544629E0,5.195470805E0
2.295566683E1,3.313670320E0,-4.761289473E0,1.841667986E0,6.086216345E0
2.296564783E1,3.597807578E0,-5.165116312E0,1.113806727E0,6.392433912E0
2.297562783E1,3.737373892E0,-4.622984111E0,-1.352787840E0,6.096718842E0
2.298560783E1,3.510845448E0,-3.008933905E0,-4.168620372E0,6.225521248E0
2.299558783E1,3.343154320E0,-1.833978605E0,-6.409189210E0,7.457738575E0
2.300556783E1,3.256396258E0,-1.223321714E0,-8.062372491E0,8.780801945E0
2.301554883E1,2.927520198E0,-8.728068638E-1,-8.659518220E0,9.182560762E0
2.302552883E1,2.121183605E0,-4.470506269E-1,-7.670261718E0,7.970708185E0
2.303550883E1,7.923463990E-1,1.446250319E-2,-5.639105061E0,5.694517352E0
2.304548883E1,-6.401622328E-1,1.396934903E-1,-3.611268454E0,3.670229121E0
2.305546883E1,-1.947232155E0,2.614991784E-2,-2.087478207E0,2.854813856E0
2.306544883E1,-2.725472293E0,-3.130879927E-1,-2.938869059E-1,2.759092753E0
2.307542983E1,-3.042141705E0,-8.843703175E-1,8.593302011E-1,3.282557754E0
2.308540983E1,-3.178928252E0,-6.325412643E-1,1.616655725E0,3.622053149E0
2.309538983E1,-3.358436018E0,3.196333659E-1,2.222710272E0,4.040012244E0
2.310536983E1,-3.677290827E0,9.332372528E-1,2.426737022E0,4.503604353E0
2.311534983E1,-4.061794665E0,1.026578695E0,2.643492283E0,4.953795633E0
